movie_id,budget_x,revenue,genre,status,score
2901,20000000,56822960,"Adventure, Drama", Released,78
2902,10000000,16667391,"Horror, Comedy, Action, Science Fiction", Released,69
2903,120000000,166000000,"Family, Adventure, Animation, Comedy", Released,57
2904,2479000,7797728,"Mystery, Romance, Thriller", Released,82
2905,167940000,320146113.6,"Animation, Action, Adventure, Fantasy", Released,67
2906,48000000,171339013,"Action, Adventure", Released,62
2907,25000000,49042224,"Action, Crime, Thriller", Released,60
2908,4000000,14238634,"Horror, Comedy", Released,71
2909,63600000,580471102.4,"Comedy, Drama", Released,61
2910,19000000,50020902,"Drama, Thriller, Crime", Released,71
2911,50000000,144146816,"Comedy, Family, Adventure, Fantasy, Romance", Released,57
2912,110000000,271669045.6,Comedy, Released,63
2913,139800000,1075683451,Documentary, Released,85
2914,135159000,234980052.8,Comedy, Released,59
2915,135200000,198788188.2,"Family, Adventure, Animation, Romance", Released,55
2916,36000000,102244770,"Drama, Thriller, Crime", Released,71
2917,13000000,33069303,Drama, Released,78
2918,128000000,195073159.6,"Animation, Adventure", Released,68
2919,110000000,339504276,"Adventure, Action, Thriller", Released,63
2920,82500000,160388063,"Fantasy, Action", Released,68
2921,147400000,742474776,"Documentary, Comedy", Released,59
2922,114300000,197992680.8,"Comedy, Drama", Released,46
2923,40000000,244087259,"Adventure, Comedy, Science Fiction", Released,75
2924,56900000,10200000,"Animation, Adventure, Fantasy", Released,66
2925,18000000,270944428,Comedy, Released,62
2926,69000000,145951861,"Mystery, Thriller", Released,65
2927,16000000,78208812,"Horror, Thriller, Mystery", Released,52
2928,5000000,60000000,"Action, Comedy", Released,73
2929,5000000,148806510,"Horror, Thriller, Mystery", Released,63
2930,28000000,95592669,"Horror, Thriller", Released,65
2931,109800000,1155101096,Romance, Released,90
2932,32350000,572700000,"Adventure, Action, Science Fiction", Released,79
2933,81500000,563588855,Documentary, Released,68
2934,22000000,51695362,"Action, Thriller", Released,69
2935,86000000,107944236,"Adventure, Fantasy, Animation, Family", Released,64
2936,98200000,881835095.6,"Comedy, Action, Thriller", Released,76
2937,65000000,180148897,Comedy, Released,62
2938,96260000,848199123.8,"Drama, Crime", Released,75
2939,264940000,175269998.8,Comedy, Released,0
2940,9300000,39024251,"Horror, Mystery", Released,62
2941,130000000,425347626.6,"Comedy, Romance, Science Fiction", Released,58
2942,128300000,344328240.8,"Drama, History", Released,59
2943,105000000,121100000,"Adventure, Action, Thriller, Science Fiction", Released,70
2944,28000000,140894685,"Family, Animation, Comedy, Adventure", Released,62
2945,90000000,416291033.2,"Animation, Family, Adventure, Comedy", Released,68
2946,35000000,95691732,Horror, Released,52
2947,10700000,121706019,Horror, Released,52
2948,27000000,28773827,"Horror, Mystery, Thriller", Released,63
2949,71800000,376598693.6,"Adventure, Science Fiction, Comedy", Released,55
2950,129400000,744554222.6,"Fantasy, Animation, Adventure", Released,76
2951,36000000,433888866,"Music, Drama, Romance", Released,75
2952,110800000,522453380.4,"Fantasy, Horror", Released,57
2953,18000000,47135489,"Family, Drama", Released,70
2954,150000000,245564215,"Comedy, Fantasy", Released,60
2955,42000000,91678442,"Fantasy, Thriller, Horror", Released,60
2956,213940000,178359863,"Romance, Comedy", Released,0
2957,200000000,794697557,"Action, Adventure, Fantasy", Released,72
2958,52000000,110400000,"Crime, Drama", Released,80
2959,160000000,217986320,"Fantasy, Adventure, Action", Released,61
2960,208000000,637885942.8,"Animation, Comedy, Romance, Drama, Fantasy", Released,82
2961,6000000,137978395,"Drama, War, Action", Released,77
2962,29211149.2,7627100,"Comedy, Thriller, Crime", Released,78
2963,9500000,30862156,"Drama, Fantasy, Science Fiction, Thriller", Released,69
2964,92500000,162839667,"Family, Adventure, Fantasy", Released,66
2965,5000000,92963545.6,"Fantasy, Animation, Adventure, Family", Released,75
2966,6000200,7048886,"Adventure, Horror, Thriller", Released,59
2967,22000000,55762229,Comedy, Released,51
2968,75500000,509726081,Drama, Released,67
2969,167200000,712822511,"Action, Drama, Thriller", Released,74
2970,90000000,259736090,"Action, Adventure, Comedy, Crime, Thriller", Released,58
2971,29200000,5466698,"Thriller, Drama, Crime", Released,54
2972,6500000,2200000,"Horror, Thriller", Released,58
2973,7000,545436,"Science Fiction, Drama, Thriller", Released,68
2974,1000000,3301446,"Adventure, Animation, Fantasy", Released,79
2975,15000000,123327692,"Drama, Romance", Released,79
2976,42000000,60437727,"Crime, Drama, Thriller", Released,73
2977,2800000,26000000,"Crime, Drama, Thriller", Released,81
2978,51400000,495175070,"Drama, History", Released,64
2979,194000000,531710348.6,"Animation, Comedy, Adventure, Family", Released,71
2980,20000000,69911903,"Comedy, Romance", Released,62
2981,63800000,408505847.8,"Comedy, Romance", Released,66
2982,2800000,26952508,"Romance, Drama", Released,78
2983,155400000,294763505.4,"Fantasy, Action, Adventure", Released,69
2984,21800000,211802400.4,"Thriller, Drama", Released,64
2985,58000000,50365498,"Drama, Action, Adventure, History, War", Released,65
2986,44461149.2,3800000,"Fantasy, Animation, Drama, Science Fiction", Released,78
2987,107400000,494285798.8,Science Fiction, Released,70
2988,15000000,108286422,"Thriller, Science Fiction, Drama, Horror", Released,70
2989,3001100,940944,"Crime, Drama, Romance, Thriller", Released,49
2990,70800000,591573175.2,Comedy, Released,55
2991,25000000,23190292,"Action, Comedy, Crime", Released,61
2992,22000000,363391647,"Horror, Mystery", Released,55
2993,42000000,8514325,"Adventure, Fantasy, Action, Western, Thriller", Released,66
2994,15000000,163167892.4,"Action, Thriller, Crime", Released,62
2995,3900000,390525192,"Drama, War, Romance", Released,80
2996,124200000,640997166.4,"Action, Adventure, Drama, Fantasy, Animation", Released,77
2997,21000000,111809732,"Horror, Drama", Released,66
2998,11500000,57469850,"Horror, Drama", Released,66
2999,40000000,52837989,"Action, Crime, Drama, History, Thriller", Released,70
3000,30000000,114834312,"Horror, Comedy, Romance", Released,64
3001,67140000,850930956.8,"Documentary, History", Released,70
3002,18500000,109175673,Horror, Released,61
3003,100000000,235926552,"Drama, Science Fiction, Adventure", Released,70
3004,143000000,696323373.6,Drama, Released,84
3005,53340523.8,359866643.6,Romance, Released,66
3006,1250000,6149983,"Action, Crime, Drama, Thriller", Released,52
3007,47310000,329856760.8,"Drama, Romance", Released,35
3008,1000000,59567035,"Adventure, Action, Thriller", Released,70
3009,142000000,454488625.8,Drama, Released,55
3010,10778400,34156960,"Animation, Adventure, Comedy, Family", Released,66
3011,15000000,61399552,"Comedy, Adventure", Released,71
3012,88000040,49459605.2,"Romance, Drama", Released,15
3013,60000000,66655938,"Adventure, Family, Fantasy", Released,63
3014,168400000,614587961.8,"Animation, Drama, Thriller, Fantasy", Released,77
3015,210000000,836519699,"Science Fiction, Action, Adventure", Released,62
3016,85100000,292263719.2,Romance, Released,58
3017,4000000,25448707,"Horror, Thriller", Released,47
3018,55000000,1240261.6,"Action, Drama, War", Post Production,0
3019,2489917,4588389,"Horror, Fantasy, Mystery", Released,69
3020,80300000,176682291.4,Romance, Released,56
3021,93200000,412839541,"Crime, Drama, Thriller", Released,69
3022,15000000,15121165,"Drama, Romance", Released,72
3023,40000000,0,"Drama, Crime", Released,74
3024,40000000,190212113,"Family, Comedy", Released,65
3025,32000000,140428499,"Thriller, Science Fiction, Mystery", Released,73
3026,13000000,57189408,"Horror, Science Fiction, Thriller", Released,69
3027,3000000,19472523,"Horror, Mystery, Thriller", Released,62
3028,167540000,175269998.8,, Released,0
3029,200000000,325286646,"Animation, Family, Drama, Fantasy", Released,69
3030,7000000,0,"Comedy, Drama, Family, Music, Romance, TV Movie", Released,65
3031,103600000,901958484.2,"Science Fiction, Thriller", Released,49
3032,84000000,402252426.2,"Animation, Family, Action, Science Fiction", Released,73
3033,107200000,447551505.2,Documentary, Released,62
3034,80000000,349464664,"Action, Drama, Science Fiction", Released,62
3035,51570000,349308045.2,"Romance, Drama", Released,38
3036,70000000,579220560,"Action, Thriller, War, Drama", Released,71
3037,107000000,336952152,"Romance, Comedy, Drama", Released,64
3038,81200000,472749495.2,Drama, Released,72
3039,5838800,44852,Drama, Released,59
3040,180000000,678909900.8,Music, Released,81
3041,121000000,681749088.4,"Animation, Family, Fantasy", Released,76
3042,70000000,19665004,"Crime, Thriller, Action", Released,55
3043,25874800,9458590,"Romance, Drama", Released,71
3044,117000000,836011985.4,"Action, Fantasy", Released,40
3045,15000000,120192350,"Adventure, Action, Comedy, Thriller, Crime", Released,73
3046,94040000,707467159.8,"Action, Animation, Adventure", Released,70
3047,144000000,424996766.4,"Horror, Thriller", Released,51
3048,1000000,14575148,"Horror, Thriller", Released,69
3049,20000000,131944672,"Comedy, Music, Family", Released,71
3050,10000000,9679739,"Action, Adventure, Family, Fantasy, Science Fiction", Released,58
3051,90000000,237202299,"Action, Crime, Thriller", Released,64
3052,76600000,635654492.2,"Animation, Mystery, Horror, Science Fiction", Released,60
3053,33000000,37339104,"Action, Thriller", Released,64
3054,100000000,336529144,"Action, Crime, Fantasy", Released,54
3055,97300000,423147746.8,Drama, Released,44
3056,134300000,626174185.2,"Comedy, Family, TV Movie", Released,45
3057,13900000,176980863,"Drama, Romance", Released,78
3058,35000000,260397333.2,"Action, Thriller, Crime, Drama", Released,65
3059,100000000,246367071,Comedy, Released,65
3060,29000000,287215196,"Comedy, Music", Released,69
3061,107800000,772371713,Romance, Released,49
3062,131400000,484249645.6,"Horror, Comedy", Released,52
3063,62600000,403958617,"Horror, Thriller", Released,61
3064,55000000,252410984,"Comedy, Adventure, Family", Released,71
3065,4000000,9412015,"Comedy, Drama, Romance", Released,68
3066,60000000,217602967,"Drama, Crime, Thriller", Released,72
3067,132400000,553917974.8,"Fantasy, Adventure, Comedy", Released,63
3068,48780000,354023,"Science Fiction, Drama, Horror", Released,65
3069,16000000,56506120,"Drama, Romance", Released,71
3070,112800000,836011985.4,"Romance, Drama", Released,40
3071,25000000,7775138,Thriller, Released,55
3072,125000000,304858121,"Action, Thriller", Released,63
3073,6901932.4,3302463,Action, Released,60
3074,37000000,173567581,Horror, Released,80
3075,88300000,862567677.4,"Thriller, Crime", Released,45
3076,25000000,411006740,"Thriller, Action, Drama, Music, Romance", Released,67
3077,18000000,33773963,"Drama, Romance, Comedy", Released,82
3078,163860000,679859142.6,"Action, Adventure, Comedy, Fantasy, Romance, Animation", Released,78
3079,84800000,293483805.2,Horror, Released,68
3080,12000000,2062406,"Horror, Drama, Science Fiction", Released,59
3081,31000000,97470701,Drama, Released,71
3082,33000000,236500000,Drama, Released,75
3083,1250000,21722776,"Horror, Thriller", Released,61
3084,26000000,54393687,"Crime, Drama, Western", Released,70
3085,111000000,602209262.4,Animation, Released,71
3086,4500000,6566916,"Action, Crime, Thriller", Released,76
3087,5000000,33649881,"Drama, Romance", Released,74
3088,146500000,510346617,"Action, Drama, Thriller", Released,70
3089,4000000,14871307,"Comedy, Family", Released,75
3090,156600000,568184516.6,Drama, Released,57
3091,113600000,368025654.4,"Horror, Thriller, Action", Released,63
3092,45000000,164640401,"Crime, Adventure, Action, Comedy, Thriller", Released,62
3093,90000000,191200000,"Action, Science Fiction, Thriller", Released,59
3094,110000000,179246868,"Adventure, Science Fiction, Action, Mystery", Released,61
3095,123300000,181053832,Romance, Released,42
3096,25000000,5148503,Action, Released,51
3097,111600000,746152414.8,"Animation, Action, War, Fantasy", Released,81
3098,91940000,328581621.4,"Animation, Comedy, Family", Released,64
3099,156000000,591713267.4,"Crime, Drama, Thriller, Action", Released,69
3100,90860000,816347491.6,"Action, Drama", Released,79
3101,80000000,381000857.6,"Drama, Romance", Released,77
3102,92800000,577173677.8,"Horror, Comedy", Released,51
3103,61498000,254671383.8,Drama, Released,58
3104,205000000,367262558,"Adventure, Fantasy", Released,60
3105,4500000,82278152.4,"Science Fiction, Comedy", Released,61
3106,83400000,191964060.4,"Animation, Comedy", Released,63
3107,10000000,68220952,"Horror, Thriller, Mystery", Released,59
3108,53600000,682429959.6,Documentary, Released,73
3109,93180000,482465307,"Animation, Drama, Family", Released,65
3110,5000000,291698420,"Comedy, Music", Released,68
3111,80000000,237370350,"Drama, Science Fiction, Thriller", Released,56
3112,1200000,3700000,"Drama, Science Fiction, Thriller", Released,56
3113,40000000,46458811,"Adventure, Animation, Comedy, Family", Released,78
3114,15000000,5600000,"Horror, Comedy", Released,59
3115,38000000,5473041,"Adventure, Action, Comedy, Romance", Released,45
3116,35000000,139000000,"Science Fiction, Adventure, Mystery", Released,65
3117,13200000,100000000,"Comedy, Drama, Romance", Released,86
3118,14400000,159157447,Western, Released,79
3119,1470000,16184,Horror, Released,37
